"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
193274	51031.2	11625.7	315.579	142.736	142736	259.909	5839.09	5449.82	65397.9	0.0464861	54000
200001	566481	1700.08	829.16	65.8406	65840.6	157.591	7561.33	7057.24	84686.9	0.0360154	54000
172469	4468.05	20347.1	49.3853	346.616	346616	282.94	4439.85	4143.86	49726.3	0.0587018	54000
193291	51063.8	11622.7	315.69	142.699	142699	259.884	5839.45	5450.15	65401.8	0.0464835	54000
186814	336413	3079.48	647.457	73.5815	73581.5	170.408	7052.91	6582.72	78992.6	0.0386637	54000
191974	296124	3549.65	621.601	76.4291	76429.1	175.452	6935.8	6473.42	77681	0.0393218	54000
204548	592784	1617.33	852.714	65.4244	65424.4	157.001	7605.36	7098.34	85180	0.0358012	54000
200695	570672	1686.32	832.891	65.7708	65770.8	157.491	7568.49	7063.92	84767.1	0.0359804	54000
206058	600998	1593.12	860.129	65.3043	65304.3	156.834	7618.69	7110.78	85329.3	0.0357367	54000
208395	81879.2	9340.35	399.152	118.714	118714	238.851	6096.84	5690.38	68284.6	0.0446283	54000
194901	533133	1818.32	799.809	66.4489	66448.9	158.487	7502.24	7002.09	84025.1	0.0363066	54000
182804	5387.91	19070.5	56.0722	310.754	310754	285.41	4676.03	4364.3	52371.6	0.0563775	54000
216555	653078	1454.82	907.632	64.6331	64633.1	155.941	7699.13	7185.85	86230.2	0.0353525	54000
197330	549655	1757.7	814.27	66.1351	66135.1	158.021	7532	7029.87	84358.4	0.0361594	54000
200711	570764	1686.02	832.973	65.7693	65769.3	157.489	7568.65	7064.07	84768.8	0.0359796	54000
179552	5059.28	19471.8	53.6972	322.464	322464	284.725	4600.71	4294	51528	0.0571071	54000
206046	229305	4606.79	578.55	83.0851	83085.1	187.236	6722.88	6274.69	75296.3	0.0405677	54000
197861	59899.8	10853	343.513	133.802	133802	253.222	5927.48	5532.31	66387.7	0.0458362	54000
203067	584490	1642.53	845.254	65.5502	65550.2	157.177	7591.7	7085.59	85027.1	0.0358674	54000
202379	580554	1654.77	841.723	65.6117	65611.7	157.264	7585.15	7079.47	84953.7	0.0358992	54000
191071	301831	3476.37	625.197	75.9804	75980.4	174.655	6952.92	6489.39	77872.7	0.0392244	54000
194660	531419	1824.85	798.319	66.483	66483	158.538	7499.09	6999.16	83989.9	0.0363222	54000
206233	76925.3	9640.52	387.922	121.497	121497	241.821	6063.25	5659.03	67908.4	0.0448639	54000
241578	755139	1239.27	1001.91	63.647	63647	154.778	7841.22	7318.47	87821.6	0.0346918	54000
178163	4931.63	19642.9	52.7717	327.347	327347	284.404	4568.86	4264.27	51171.2	0.057419	54000
208101	81184.4	9381.25	397.615	119.088	119088	239.259	6092.25	5686.1	68233.2	0.0446603	54000
211992	631387	1509.49	887.759	64.8952	64895.2	156.282	7666.43	7155.33	85864	0.0355078	54000
218280	114014	7776.12	459.343	105.496	105496	222.603	6276.43	5858	70296	0.0433998	54000
199613	256815	4123.5	596.818	80.0004	80000.4	181.8	6813.33	6359.1	76309.2	0.0400305	54000
215918	650122	1462.05	904.917	64.6675	64667.5	155.985	7694.73	7181.75	86181	0.0353733	54000
195406	55179.9	11250.3	329.156	138.273	138273	256.722	5882.34	5490.18	65882.2	0.0461664	54000
214817	644963	1474.83	900.185	64.7285	64728.5	156.064	7687.02	7174.55	86094.6	0.0354098	54000
200460	64953.6	10459.8	357.784	129.605	129605	249.637	5971.72	5573.6	66883.2	0.0455159	54000
231827	718141	1310.73	967.67	63.965	63965	155.129	7791.61	7272.17	87266	0.0349199	54000
187056	463386	2130.02	741.016	68.1169	68116.9	161.092	7364.58	6873.61	82483.3	0.0370014	54000
191644	47751.5	11941.2	304.113	146.685	146685	262.489	5802.19	5415.38	64984.6	0.0467615	54000
198950	62004.3	10685.4	349.584	131.987	131987	251.709	5946.37	5549.95	66599.4	0.045699	54000
199466	63007.8	10607.5	352.414	131.156	131156	250.997	5955.14	5558.13	66697.6	0.0456355	54000
216487	105850	8122.94	445.806	108.264	108264	226.305	6235.57	5819.86	69838.4	0.0436747	54000
200547	65124.6	10447	358.249	129.472	129472	249.519	5973.15	5574.94	66899.2	0.0455056	54000
204433	73034.9	9891.15	378.628	123.894	123894	244.259	6035.27	5632.92	67595	0.0450617	54000
204703	234887	4502.68	582.381	82.4147	82414.7	186.061	6741.55	6292.12	75505.4	0.0404558	54000
202883	69811.4	10109.8	370.578	126.043	126043	246.352	6010.87	5610.14	67321.7	0.0452353	54000
205527	75378.9	9738.49	384.28	122.426	122426	242.779	6052.31	5648.82	67785.9	0.0449411	54000
198418	556659	1733.23	820.449	66.0096	66009.6	157.837	7544.33	7041.37	84496.4	0.0360988	54000
198773	558896	1725.57	822.429	65.9704	65970.4	157.78	7548.23	7045.01	84540.1	0.0360796	54000
223363	683335	1384.47	935.496	64.3026	64302.6	155.528	7743.09	7226.88	86722.6	0.0351456	54000
208379	81840.9	9342.59	399.067	118.735	118735	238.873	6096.58	5690.14	68281.7	0.04463	54000
224799	689440	1371.02	941.133	64.2404	64240.4	155.453	7751.74	7234.96	86819.5	0.0351051	54000
190304	496918	1967.55	768.772	67.2369	67236.9	159.695	7433.34	6937.79	83253.4	0.0366514	54000
208286	612742	1559.75	870.772	65.1399	65139.9	156.609	7637.42	7128.26	85539.1	0.0356466	54000
211733	205478	5089.47	561.089	86.2382	86238.2	192.701	6641.21	6198.46	74381.6	0.0410631	54000
214066	97263.1	8520.78	430.382	111.545	111545	230.486	6189.58	5776.94	69323.3	0.0439872	54000
194807	54023.8	11352.3	325.469	139.462	139462	257.6	5870.65	5479.27	65751.3	0.0462525	54000
184230	405407	2484.42	695.828	70.1013	70101.3	164.38	7232.9	6750.7	81008.4	0.0376883	54000
169677	4268.83	20695.6	47.9113	355.586	355586	282.153	4377.56	4085.73	49028.7	0.0593325	54000
201933	577970	1662.9	839.41	65.6526	65652.6	157.322	7580.82	7075.44	84905.2	0.0359203	54000
188239	39995.8	12756.4	273.868	157.842	157842	268.701	5703.74	5323.49	63881.8	0.0475081	54000
186527	34272.6	13418.5	248.019	168.089	168089	273.203	5619.53	5244.89	62938.7	0.0481604	54000
203830	71768.2	9975.82	375.504	124.72	124720	245.073	6025.82	5624.1	67489.2	0.0451288	54000
212550	92676.4	8749.37	421.59	113.486	113486	232.854	6163.49	5752.59	69031.1	0.0441661	54000
204566	73315.5	9872.61	379.313	123.715	123715	244.08	6037.34	5634.85	67618.2	0.045047	54000
176463	4783.84	19852.6	51.6972	333.233	333233	283.99	4530.05	4228.05	50736.6	0.0578015	54000
188137	39721.5	12787.1	272.705	158.291	158291	268.921	5699.93	5319.94	63839.3	0.0475373	54000
191707	47881.6	11928.4	304.581	146.52	146520	262.386	5803.71	5416.79	65001.5	0.0467501	54000
181800	5281.57	19194.6	55.3045	314.408	314408	285.209	4652.68	4342.5	52110	0.0566026	54000
161220	3746.86	21769.2	43.9611	380.642	380642	279.586	4193.31	3913.76	46965.1	0.0612406	54000
171029	4363.34	20526.5	48.6124	351.283	351283	282.539	4407.65	4113.8	49365.7	0.059027	54000
208541	614059	1556.09	871.969	65.1219	65121.9	156.585	7639.5	7130.2	85562.4	0.0356366	54000
226900	698219	1352.08	949.245	64.1532	64153.2	155.349	7764.08	7246.48	86957.7	0.0350476	54000
190901	502139	1944.5	773.184	67.1139	67113.9	159.503	7443.6	6947.36	83368.4	0.0365997	54000
181020	5202.11	19290.8	54.7304	317.222	317222	285.047	4634.6	4325.63	51907.5	0.0567775	54000
215492	648132	1466.95	903.092	64.6909	64690.9	156.015	7691.77	7178.98	86147.8	0.0353873	54000
224248	687106	1376.13	938.978	64.264	64264	155.481	7748.44	7231.88	86782.6	0.0351206	54000
184379	413354	2429.25	701.786	69.7873	69787.3	163.85	7251.97	6768.5	81222	0.0375875	54000
164639	3945.1	21331.4	45.4796	370.903	370903	280.651	4266.98	3982.51	47790.1	0.0604702	54000
197895	59965.1	10847.7	343.704	133.744	133744	253.175	5928.07	5532.87	66394.4	0.0458318	54000
196350	272201	3883.76	606.584	78.4962	78496.2	179.129	6862.21	6404.73	76856.7	0.0397451	54000
204997	595250	1609.98	854.937	65.3879	65387.9	156.95	7609.38	7102.09	85225.1	0.0357817	54000
206668	604257	1583.72	863.078	65.2578	65257.8	156.77	7623.92	7115.66	85388	0.0357115	54000
197352	58920.9	10932.9	340.623	134.682	134682	253.936	5918.44	5523.88	66286.5	0.045902	54000
201293	66603	10338	362.223	128.348	128348	248.504	5985.35	5586.33	67035.9	0.0454179	54000
197770	552514	1747.63	816.789	66.0834	66083.4	157.945	7537.05	7034.58	84415	0.0361345	54000
171918	4427.46	20415.7	49.0862	348.412	348412	282.788	4427.51	4132.34	49588.1	0.0588262	54000
204694	593583	1614.94	853.434	65.4125	65412.5	156.984	7606.66	7099.55	85194.6	0.0357948	54000
225390	691927	1365.61	943.43	64.2154	64215.4	155.423	7755.25	7238.24	86858.8	0.0350888	54000
188396	40408.1	12710.6	275.603	157.175	157175	268.371	5709.41	5328.78	63945.4	0.0474646	54000
201777	577065	1665.77	838.6	65.667	65667	157.343	7579.3	7074.02	84888.2	0.0359277	54000
192403	49296.5	11790.5	309.601	144.775	144775	261.268	5819.89	5431.9	65182.8	0.0466291	54000
194943	533432	1817.18	800.069	66.443	66443	158.478	7502.79	7002.6	84031.2	0.0363039	54000
213596	197200	5272.91	554.479	87.4565	87456.5	194.78	6612.02	6171.22	74054.6	0.0412425	54000
212486	633797	1503.22	889.962	64.8649	64864.9	156.242	7670.11	7158.77	85905.3	0.0354902	54000
181520	5252.72	19229.2	55.0961	315.422	315422	285.152	4646.18	4336.43	52037.2	0.0566654	54000
197669	59530.2	10883	342.427	134.131	134131	253.491	5924.08	5529.14	66349.7	0.0458609	54000
184540	5584.04	18855.1	57.4872	304.35	304350	285.731	4716.7	4402.25	52827.1	0.0559881	54000
186919	35928.5	13222.2	255.857	164.927	164927	271.923	5644.96	5268.63	63223.5	0.0479621	54000
199810	565320	1703.93	828.127	65.8602	65860.2	157.62	7559.34	7055.38	84664.6	0.0360252	54000
189645	43440.4	12382.2	287.899	152.538	152538	265.935	5749.55	5366.25	64395	0.0471585	54000
193909	52277.7	11510.2	319.761	141.337	141337	258.942	5852.47	5462.31	65547.7	0.0463868	54000
210516	210693	4978.25	565.092	85.505	85505	191.44	6659.37	6215.42	74585	0.0409521	54000
204337	591615	1620.83	851.661	65.4418	65441.8	157.025	7603.45	7096.55	85158.6	0.0358104	54000
199966	63984.4	10532.8	355.128	130.368	130368	250.311	5963.53	5565.96	66791.5	0.0455749	54000
205126	74512.5	9794.32	382.21	122.96	122960	243.322	6046.08	5643.01	67716.1	0.0449852	54000
202816	583061	1646.95	843.971	65.5724	65572.4	157.209	7589.33	7083.37	85000.5	0.0358789	54000
218571	662275	1432.75	916.087	64.5286	64528.6	155.808	7712.68	7198.5	86382.1	0.0352885	54000
169420	4251.29	20727.7	47.7808	356.393	356393	282.079	4371.87	4080.41	48965	0.0593905	54000
209855	85444.1	9136.26	406.851	116.873	116873	236.802	6119.75	5711.77	68541.2	0.0444685	54000
178934	5001.66	19547.9	53.2797	324.645	324645	284.584	4586.52	4280.75	51369	0.0572458	54000
191572	6619.31	17953.8	64.9775	277.126	277126	286.619	4887.09	4561.28	54735.4	0.0543913	54000
187864	326103	3189.8	640.713	74.2428	74242.8	171.575	7023.78	6555.53	78666.3	0.0388257	54000
202372	580514	1654.89	841.688	65.6123	65612.3	157.265	7585.08	7079.41	84952.9	0.0358995	54000
219209	665145	1425.99	918.728	64.4967	64496.7	155.768	7716.88	7202.42	86429	0.0352687	54000
183016	5410.99	19044.3	56.2388	309.978	309978	285.451	4680.98	4368.91	52427	0.0563299	54000
178367	4949.91	19617.8	52.9044	326.637	326637	284.452	4573.51	4268.61	51223.4	0.0573733	54000
190342	44995.4	12219.7	293.909	150.332	150332	264.688	5769.12	5384.51	64614.1	0.0470104	54000
179225	5028.6	19512.1	53.4749	323.621	323621	284.651	4593.19	4286.98	51443.8	0.0571805	54000
190864	18796.8	15294.8	156.578	204.596	204596	282.73	5351.7	4994.92	59939	0.0503215	54000
193410	51298.3	11600.8	316.483	142.432	142432	259.701	5841.99	5452.52	65430.3	0.0464646	54000
196091	541396	1787.47	807.02	66.2888	66288.8	158.248	7517.25	7016.1	84193.2	0.0362322	54000
217446	657168	1444.93	911.39	64.5862	64586.2	155.881	7705.18	7191.5	86298	0.0353239	54000
206907	605526	1580.09	864.227	65.2399	65239.9	156.746	7625.96	7117.56	85410.7	0.0357017	54000
193869	525668	1847.15	793.332	66.5995	66599.5	158.714	7488.46	6989.23	83870.8	0.0363751	54000
219767	160940	6191.02	520.688	93.7391	93739.1	205.148	6477.69	6045.85	72550.2	0.042085	54000
185852	446722	2221.27	727.636	68.62	68620	161.91	7328.46	6839.9	82078.8	0.0371876	54000
186631	34756.2	13360.8	250.34	167.148	167148	272.832	5627.04	5251.91	63022.9	0.0481017	54000
225288	691502	1366.53	943.037	64.2196	64219.6	155.428	7754.65	7237.68	86852.1	0.0350916	54000
203954	72026.1	9958.45	376.144	124.55	124550	244.907	6027.76	5625.91	67510.9	0.045115	54000
195854	539775	1793.44	805.602	66.3197	66319.7	158.294	7514.32	7013.37	84160.4	0.0362467	54000
195546	55449.1	11226.8	330.005	138.001	138001	256.519	5885.02	5492.69	65912.3	0.0461466	54000
207897	610722	1565.39	868.938	65.1675	65167.5	156.647	7634.22	7125.28	85503.3	0.0356619	54000
192040	511590	1904.15	781.227	66.8996	66899.6	159.172	7461.89	6964.43	83573.2	0.0365078	54000
193428	522383	1860.13	790.495	66.6676	66667.6	158.817	7482.33	6983.51	83802.1	0.0364056	54000
189735	43645.2	12360.6	288.702	152.241	152241	265.771	5752.17	5368.69	64424.3	0.0471387	54000
202666	69369.1	10140.6	369.448	126.351	126351	246.645	6007.42	5606.93	67283.1	0.0452599	54000
212725	634958	1500.22	891.023	64.8504	64850.4	156.223	7671.88	7160.43	85925.1	0.0354818	54000
217463	657248	1444.73	911.463	64.5853	64585.3	155.88	7705.3	7191.61	86299.3	0.0353233	54000
196459	57205	11076.1	335.449	136.282	136282	255.203	5902.2	5508.72	66104.6	0.0460207	54000
231244	715831	1315.41	965.533	63.9861	63986.1	155.154	7788.45	7269.22	87230.6	0.0349345	54000
210205	86330.4	9086.97	408.719	116.434	116434	236.303	6125.3	5716.95	68603.4	0.04443	54000
201056	572817	1679.37	834.805	65.7357	65735.7	157.441	7572.13	7067.32	84807.9	0.0359626	54000
196896	546800	1767.87	811.759	66.1875	66187.5	158.098	7526.93	7025.13	84301.6	0.0361844	54000
177507	4873.48	19723.8	52.3494	329.634	329634	284.246	4553.84	4250.25	51003	0.0575667	54000
194027	284273	3709.55	614.163	77.4141	77414.1	177.205	6899.72	6439.74	77276.8	0.0395284	54000
195411	276941	3813.95	609.564	78.0614	78061.4	178.356	6877.03	6418.56	77022.7	0.0396593	54000
214238	642223	1481.7	897.673	64.7614	64761.4	156.106	7682.9	7170.7	86048.4	0.0354294	54000
162837	3838.71	21561.5	44.6679	376.103	376103	280.093	4228.01	3946.14	47353.7	0.0608765	54000
196588	544747	1775.27	809.957	66.2257	66225.7	158.154	7523.26	7021.71	84260.5	0.0362025	54000
212067	91305.5	8820.11	418.882	114.096	114096	233.582	6155.46	5745.09	68941.1	0.0442214	54000
202955	583851	1644.5	844.68	65.5602	65560.2	157.191	7590.64	7084.6	85015.2	0.0358725	54000
208411	81915.9	9338.2	399.233	118.694	118694	238.829	6097.08	5690.6	68287.3	0.0446266	54000
186954	36058.1	13207	256.457	164.687	164687	271.822	5646.91	5270.45	63245.4	0.0479469	54000
193771	524943	1850	792.706	66.6144	66614.4	158.737	7487.11	6987.97	83855.6	0.0363818	54000
193151	520287	1868.52	788.688	66.7116	66711.6	158.884	7478.4	6979.84	83758	0.0364253	54000
184715	5604.76	18833.4	57.6366	303.699	303699	285.762	4720.82	4406.1	52873.2	0.0559488	54000
181363	5236.72	19248.5	54.9805	315.988	315988	285.119	4642.54	4333.04	51996.4	0.0567006	54000
202292	580055	1656.33	841.277	65.6195	65619.5	157.275	7584.32	7078.7	84944.4	0.0359033	54000
178456	4958.02	19606.8	52.9632	326.323	326323	284.473	4575.57	4270.53	51246.4	0.0573531	54000
204455	73080	9888.17	378.738	123.865	123865	244.23	6035.6	5633.23	67598.7	0.0450594	54000
205588	598466	1600.51	857.841	65.3408	65340.8	156.885	7614.6	7106.96	85283.5	0.0357565	54000
171106	4368.85	20516.9	48.6531	351.035	351035	282.561	4409.37	4115.41	49384.9	0.0590096	54000
200007	566521	1699.95	829.195	65.8399	65839.9	157.59	7561.4	7057.31	84687.7	0.0360151	54000
174782	4645.95	20060.4	50.6908	338.945	338945	283.56	4491.92	4192.46	50309.5	0.0581803	54000
182484	5353.53	19110	55.8241	311.921	311921	285.347	4668.59	4357.35	52288.2	0.0564491	54000
222569	679921	1392.1	932.346	64.3381	64338.1	155.571	7738.21	7222.33	86668	0.0351684	54000
198599	557799	1729.32	821.458	65.9896	65989.6	157.807	7546.32	7043.23	84518.7	0.036089	54000
198330	556101	1735.16	819.956	66.0195	66019.5	157.851	7543.35	7040.46	84485.5	0.0361036	54000
219962	668502	1418.16	921.819	64.4599	64459.9	155.722	7721.76	7206.98	86483.7	0.0352457	54000
205856	76095.7	9692.81	385.977	121.992	121992	242.333	6057.41	5653.58	67843	0.0449051	54000
207710	80271.2	9435.58	395.577	119.587	119587	239.799	6086.17	5680.42	68165.1	0.0447029	54000
183921	5512.18	18932.1	56.9688	306.647	306647	285.62	4702.15	4388.68	52664.1	0.056127	54000
205673	598925	1599.16	858.255	65.3342	65334.2	156.875	7615.34	7107.65	85291.8	0.0357529	54000
180925	5192.62	19302.5	54.6618	317.564	317564	285.027	4632.4	4323.58	51882.9	0.0567988	54000
205091	74435.5	9799.32	382.025	123.008	123008	243.37	6045.52	5642.48	67709.8	0.0449891	54000
193945	284719	3703.35	614.443	77.3757	77375.7	177.136	6901.09	6441.01	77292.2	0.0395205	54000
206727	604572	1582.82	863.363	65.2533	65253.3	156.764	7624.43	7116.13	85393.6	0.0357091	54000
199248	62581.9	10640.4	351.218	131.506	131506	251.298	5951.44	5554.67	66656.1	0.0456623	54000
202798	582957	1647.27	843.878	65.574	65574	157.211	7589.16	7083.21	84998.6	0.0358797	54000
212810	635368	1499.16	891.398	64.8453	64845.3	156.216	7672.51	7161.01	85932.1	0.0354788	54000
213449	638454	1491.25	894.222	64.8073	64807.3	156.166	7677.2	7165.39	85984.6	0.0354565	54000
211958	631218	1509.93	887.605	64.8973	64897.3	156.284	7666.17	7155.09	85861.1	0.035509	54000
191958	296227	3548.31	621.666	76.4208	76420.8	175.438	6936.12	6473.71	77684.5	0.03932	54000
210862	625807	1524.19	882.665	64.9664	64966.4	156.376	7657.84	7147.31	85767.8	0.0355488	54000
217610	176666	5767.87	536.451	90.8032	90803.2	200.383	6537.42	6101.6	73219.2	0.041707	54000
202395	580644	1654.48	841.805	65.6102	65610.2	157.262	7585.3	7079.62	84955.4	0.0358985	54000
175205	4679.94	20008	50.9393	337.517	337517	283.67	4501.5	4201.4	50416.8	0.0580849	54000
199491	563360	1710.47	826.386	65.8935	65893.5	157.668	7555.96	7052.23	84626.8	0.0360417	54000
203851	588912	1629	849.227	65.4826	65482.6	157.082	7599.01	7092.41	85108.9	0.0358319	54000
189705	491459	1992.26	764.183	67.3694	67369.4	159.902	7422.49	6927.66	83131.9	0.0367063	54000
167329	4112.8	20990.6	46.7458	362.864	362864	281.465	4325.74	4037.36	48448.3	0.0598628	54000
188517	320463	3252.94	637.066	74.6232	74623.2	172.247	7007.59	6540.42	78485.1	0.0389161	54000
205603	75544.1	9727.92	384.673	122.325	122325	242.676	6053.49	5649.92	67799.1	0.0449328	54000
181598	5260.76	19219.5	55.1542	315.138	315138	285.168	4647.99	4338.13	52057.5	0.0566478	54000
191662	508521	1917.06	778.607	66.968	66968	159.277	7455.99	6958.93	83507.1	0.0365374	54000
191107	503897	1936.86	774.674	67.0732	67073.2	159.44	7447.03	6950.56	83406.8	0.0365824	54000
205306	596934	1605.01	856.457	65.3631	65363.1	156.916	7612.12	7104.64	85255.7	0.0357685	54000
212588	201731	5171.43	558.138	86.7811	86781.1	193.63	6628.05	6186.18	74234.2	0.0411438	54000
222031	677589	1397.35	930.194	64.3625	64362.5	155.601	7734.87	7219.22	86630.6	0.0351841	54000
213827	640263	1486.65	895.878	64.7852	64785.2	156.137	7679.94	7167.94	86015.3	0.0354435	54000
210218	86363.9	9085.11	408.789	116.417	116417	236.284	6125.51	5717.14	68605.7	0.0444285	54000
197849	59876.9	10854.9	343.446	133.822	133822	253.239	5927.27	5532.11	66385.4	0.0458377	54000
199706	564684	1706.05	827.562	65.8709	65870.9	157.635	7558.24	7054.36	84652.3	0.0360305	54000
209944	621207	1536.53	878.472	65.0264	65026.4	156.456	7650.7	7140.65	85687.8	0.0355829	54000
215207	646797	1470.26	901.867	64.7067	64706.7	156.035	7689.77	7177.12	86125.4	0.0353968	54000
227182	699384	1349.6	950.321	64.1418	64141.8	155.335	7765.71	7248	86975.9	0.03504	54000
207287	607529	1574.39	866.042	65.2118	65211.8	156.707	7629.15	7120.54	85446.5	0.0356863	54000
225453	692192	1365.03	943.675	64.2127	64212.7	155.42	7755.63	7238.58	86863	0.035087	54000
208478	82074.8	9328.9	399.582	118.61	118610	238.736	6098.12	5691.58	68298.9	0.0446193	54000
202383	68794.2	10180.9	367.968	126.755	126755	247.027	6002.92	5602.72	67232.7	0.0452921	54000
188279	477330	2059.26	752.43	67.731	67731	160.474	7393.79	6900.87	82810.5	0.036852	54000
207170	606913	1576.14	865.484	65.2204	65220.4	156.719	7628.17	7119.63	85435.5	0.0356911	54000
217031	655267	1449.51	909.642	64.6079	64607.9	155.909	7702.37	7188.88	86266.5	0.0353371	54000
198427	60992.4	10765.3	346.689	132.847	132847	252.433	5937.37	5541.55	66498.6	0.0457642	54000
189978	493974	1980.8	766.294	67.3078	67307.8	159.806	7427.51	6932.34	83188.1	0.0366809	54000
207124	224842	4692.39	575.426	83.6389	83638.9	188.204	6707.83	6260.64	75127.7	0.0406583	54000
201584	575936	1669.36	837.591	65.6851	65685.1	157.368	7577.4	7072.24	84866.9	0.0359369	54000
191843	48158.8	11901.1	305.575	146.172	146172	262.166	5806.92	5419.79	65037.5	0.0467261	54000
219716	161426	6177.31	521.204	93.6428	93642.8	204.994	6479.58	6047.61	72571.3	0.042073	54000
200207	567735	1695.94	830.275	65.8196	65819.6	157.561	7563.48	7059.25	84710.9	0.0360049	54000
